text,label
el supervisor identificó salpicadura de sustancia peligrosa junto al área de limpieza con riesgo de inhalación y contacto.,riesgo_quimico
se reportó herramientas fuera de lugar en el área de empaque con incumplimiento de normas básicas.,riesgo_general
el operador encontró derrame de solvente junto al área de limpieza con exposición a vapores.,riesgo_quimico
se detectó mezcla química sin etiquetado en el laboratorio que podía causar quemaduras.,riesgo_quimico
el montacargas operaba con protector dañado en la línea de producción.,riesgo_mecanico
la prensa funcionaba sin bloqueo de seguridad al iniciar el turno.,riesgo_mecanico
el recorrido evidenció desorden en el área en la zona de despacho con incumplimiento de normas básicas.,riesgo_general
la auxiliar empujó carga manual sin ayuda durante la carga del camión generando sobreesfuerzo físico.,riesgo_ergonomico
el ayudante casi cae al pasar por el área en la zona de empaque por aceite derramado durante el turno.,riesgo_caida
se reportó desorden en el área en el pasillo principal con incumplimiento de normas básicas.,riesgo_general
se reportó herramientas fuera de lugar en el almacén requiriendo corrección inmediata.,riesgo_general
la cortadora atrapó la mano del operario al iniciar el turno.,riesgo_mecanico
la prensa atrapó la mano del operario en mantenimiento.,riesgo_mecanico
Se observó tablero sin tapa en el área de lavado generando chispas durante la inspección.,riesgo_electrico
la trabajadora perdió el equilibrio y cayó en el pasillo de producción por restos de lubricante durante el turno.,riesgo_caida
el visitante se deslizó al caminar cerca del almacén por charcos cerca del drenaje durante el turno.,riesgo_caida
el visitante resbaló y cayó al suelo en la rampa de acceso por restos de lubricante durante el turno.,riesgo_caida
Se observó tablero sin tapa en el cuarto eléctrico sin bloqueo ni etiquetado durante la inspección.,riesgo_electrico
durante la inspección se detectó obstrucción de pasillos en producción sin un peligro específico identificado.,riesgo_general
el colaborador se deslizó al caminar en la bodega por piso mojado durante el turno.,riesgo_caida
la máquina funcionaba sin bloqueo de seguridad en la línea de producción.,riesgo_mecanico
Se observó aislamiento dañado en el taller que podía provocar electrocución durante la inspección.,riesgo_electrico
el montacarguista tropezó y se golpeó la rodilla en la rampa de acceso por falta de cinta antideslizante durante el turno.,riesgo_caida
la cortadora tenía resguardo retirado durante limpieza del equipo.,riesgo_mecanico
el recorrido evidenció herramientas fuera de lugar en la zona de despacho con riesgo operacional general.,riesgo_general
el montacarguista perdió el equilibrio y cayó en la zona de empaque por falta de cinta antideslizante durante el turno.,riesgo_caida
el operador encontró olor fuerte a producto químico en el laboratorio con exposición a vapores.,riesgo_quimico
Se observó tomacorriente chispeando al lado del compresor generando chispas durante la inspección.,riesgo_electrico
el torno tenía punto de pellizco expuesto durante la operación.,riesgo_mecanico
el almacenista realizó movimientos repetitivos de hombro en el almacén y presentó dolor lumbar.,riesgo_ergonomico
el supervisor identificó olor fuerte a producto químico cerca del tanque con posibilidad de intoxicación.,riesgo_quimico
se detectó envase con sustancia inflamable abierto en el cuarto de sustancias requiriendo contención inmediata.,riesgo_quimico
la auxiliar trabajó encorvado frente a la mesa en el área de despacho ocasionando incomodidad postural.,riesgo_ergonomico
el operador presentó partes móviles sin guarda en la línea de producción.,riesgo_mecanico
Una mezcla química estaba almacenada sin etiqueta y con posibilidad de exposición.,riesgo_quimico
Se detectó fuga de solvente químico en un recipiente mal cerrado dentro del almacén.,riesgo_quimico
el recorrido evidenció falta de orden y limpieza en producción con riesgo operacional general.,riesgo_general
el ayudante sufrió una caída al mismo nivel en la bodega por charcos cerca del drenaje durante el turno.,riesgo_caida
el visitante sufrió una caída al mismo nivel en la zona de empaque por aceite derramado durante el turno.,riesgo_caida
un colaborador sostuvo herramientas pesadas por tiempo prolongado en la línea de producción generando sobreesfuerzo físico.,riesgo_ergonomico
se observó obstrucción de pasillos en el taller sin un peligro específico identificado.,riesgo_general
durante la inspección se observó recipiente mal cerrado con reactivo junto al área de limpieza con riesgo de inhalación y contacto.,riesgo_quimico
un colaborador realizó movimientos repetitivos de hombro en el área de despacho y presentó dolor lumbar.,riesgo_ergonomico
el almacenista empujó carga manual sin ayuda en el área de despacho y reportó molestia en la espalda.,riesgo_ergonomico
el ayudante se deslizó al caminar en el pasillo de producción por agua acumulada durante el turno.,riesgo_caida
el operario se deslizó al caminar en el área de carga por falta de cinta antideslizante durante el turno.,riesgo_caida
durante la inspección se observó salpicadura de sustancia peligrosa junto al área de limpieza que podía causar quemaduras.,riesgo_quimico
el recorrido evidenció material apilado incorrectamente en el almacén que generaba condición insegura.,riesgo_general
la máquina podía causar corte o golpe al iniciar el turno.,riesgo_mecanico
la supervisora tropezó y se golpeó la rodilla en la zona de empaque por una superficie resbaladiza durante el turno.,riesgo_caida
el torno tenía resguardo retirado durante limpieza del equipo.,riesgo_mecanico
el trabajador levantó cajas pesadas repetidamente en la mesa de ensamblaje provocando tensión en cuello y hombros.,riesgo_ergonomico
la cortadora podía causar corte o golpe en mantenimiento.,riesgo_mecanico
se reportó salida de emergencia bloqueada en la zona de despacho requiriendo corrección inmediata.,riesgo_general
la banda transportadora tenía resguardo retirado en mantenimiento.,riesgo_mecanico
durante la inspección se observó recipiente mal cerrado con reactivo en el cuarto de sustancias con riesgo de inhalación y contacto.,riesgo_quimico
el equipo funcionaba sin bloqueo de seguridad durante la operación.,riesgo_mecanico
el equipo operaba con protector dañado en el área de corte.,riesgo_mecanico
el empleado cargó sacos sin técnica adecuada en la línea de producción ocasionando incomodidad postural.,riesgo_ergonomico
Un empleado manipuló manualmente cajas de gran peso y luego presentó dolor lumbar.,riesgo_ergonomico
un colaborador giró el tronco repetidas veces al acomodar piezas en la estación de empaque y presentó dolor lumbar.,riesgo_ergonomico
el supervisor identificó fuga de químico corrosivo en el laboratorio con riesgo de inhalación y contacto.,riesgo_quimico
Se observó caja eléctrica abierta en la línea 2 con riesgo de descarga durante la inspección.,riesgo_electrico
Se observó aislamiento dañado en el cuarto eléctrico con riesgo de descarga durante la inspección.,riesgo_electrico
El supervisor reportó salpicadura de sustancia peligrosa durante el trasvase.,riesgo_quimico
el supervisor informó residuos acumulados en el área de empaque con incumplimiento de normas básicas.,riesgo_general
Se observó cable expuesto en el taller sin bloqueo ni etiquetado durante la inspección.,riesgo_electrico
durante la inspección se observó fuga de químico corrosivo cerca del tanque con posibilidad de intoxicación.,riesgo_quimico
el visitante tropezó y se golpeó la rodilla en la zona de empaque por piso mojado durante el turno.,riesgo_caida
la auxiliar trabajó encorvado frente a la mesa en la mesa de ensamblaje y manifestó fatiga muscular.,riesgo_ergonomico
Se observó cable expuesto al lado del compresor con peligro de contacto directo durante la inspección.,riesgo_electrico
Se observó conductor pelado en la línea 2 con posibilidad de cortocircuito durante la inspección.,riesgo_electrico
la cortadora presentó partes móviles sin guarda en la línea de producción.,riesgo_mecanico
durante la inspección se observó derrame de solvente en el almacén con exposición a vapores.,riesgo_quimico
Se observó caja eléctrica abierta al lado del compresor con posibilidad de cortocircuito durante la inspección.,riesgo_electrico
el operador encontró almacenamiento inadecuado de químicos junto al área de limpieza con exposición a vapores.,riesgo_quimico
un técnico se deslizó al caminar cerca del almacén por charcos cerca del drenaje durante el turno.,riesgo_caida
el torno mostraba riesgo de atrapamiento en el área de corte.,riesgo_mecanico
Se observó caja eléctrica abierta en el cuarto eléctrico con peligro de contacto directo durante la inspección.,riesgo_electrico
la supervisora se deslizó al caminar en la rampa de acceso por agua acumulada durante el turno.,riesgo_caida
se detectó almacenamiento inadecuado de químicos en el cuarto de sustancias requiriendo contención inmediata.,riesgo_quimico
la trabajadora sufrió una caída al mismo nivel en el pasillo de producción por aceite derramado durante el turno.,riesgo_caida
Se observó aislamiento dañado junto a la máquina de corte con peligro de contacto directo durante la inspección.,riesgo_electrico
el ayudante tropezó y se golpeó la rodilla en la zona de empaque por charcos cerca del drenaje durante el turno.,riesgo_caida
la máquina podía causar corte o golpe en la línea de producción.,riesgo_mecanico
el empleado sostuvo herramientas pesadas por tiempo prolongado en el almacén ocasionando incomodidad postural.,riesgo_ergonomico
se observó herramientas fuera de lugar en la zona de despacho sin un peligro específico identificado.,riesgo_general
un colaborador giró el tronco repetidas veces al acomodar piezas durante la carga del camión con riesgo ergonómico acumulado.,riesgo_ergonomico
el operador encontró recipiente mal cerrado con reactivo en el laboratorio que podía causar quemaduras.,riesgo_quimico
el supervisor informó residuos acumulados en el área de empaque requiriendo corrección inmediata.,riesgo_general
durante la inspección se detectó herramientas fuera de lugar en el taller requiriendo corrección inmediata.,riesgo_general
el trabajador sostuvo herramientas pesadas por tiempo prolongado en la línea de producción con riesgo ergonómico acumulado.,riesgo_ergonomico
se detectó derrame de solvente en el laboratorio requiriendo contención inmediata.,riesgo_quimico
durante la inspección se detectó obstrucción de pasillos en el taller sin un peligro específico identificado.,riesgo_general
el recorrido evidenció material apilado incorrectamente en el taller con incumplimiento de normas básicas.,riesgo_general
el montacarguista sufrió una caída al mismo nivel en el área de carga por falta de cinta antideslizante durante el turno.,riesgo_caida
el almacenista trabajó encorvado frente a la mesa en la línea de producción y reportó molestia en la espalda.,riesgo_ergonomico
un colaborador trabajó encorvado frente a la mesa en la mesa de ensamblaje y presentó dolor lumbar.,riesgo_ergonomico
el trabajador empujó carga manual sin ayuda en el almacén generando sobreesfuerzo físico.,riesgo_ergonomico
el colaborador se fue de lado al pisar la mancha en el pasillo de producción por restos de lubricante durante el turno.,riesgo_caida
el montacargas tenía resguardo retirado en el área de corte.,riesgo_mecanico
el ayudante tropezó y se golpeó la rodilla en la rampa de acceso por piso mojado durante el turno.,riesgo_caida
durante la inspección se detectó herramientas fuera de lugar en el área de empaque que generaba condición insegura.,riesgo_general
la operaria empujó carga manual sin ayuda durante la carga del camión generando sobreesfuerzo físico.,riesgo_ergonomico
la auxiliar cargó sacos sin técnica adecuada en el área de despacho y terminó con dolor en muñeca.,riesgo_ergonomico
se reportó salida de emergencia bloqueada en el área de empaque sin un peligro específico identificado.,riesgo_general
se detectó almacenamiento inadecuado de químicos cerca del tanque afectando la seguridad del personal.,riesgo_quimico
Se observó caja eléctrica abierta en la línea 2 cerca de humedad acumulada durante la inspección.,riesgo_electrico
el torno operaba con protector dañado en el área de corte.,riesgo_mecanico
el colaborador resbaló y cayó al suelo en la rampa de acceso por agua acumulada durante el turno.,riesgo_caida
la banda transportadora tenía punto de pellizco expuesto en el área de corte.,riesgo_mecanico
el operador tenía punto de pellizco expuesto al iniciar el turno.,riesgo_mecanico
Se observó extensión deteriorada en el cuarto eléctrico que podía provocar electrocución durante la inspección.,riesgo_electrico
la banda transportadora funcionaba sin bloqueo de seguridad en mantenimiento.,riesgo_mecanico
Se observó aislamiento dañado junto a la máquina de corte con riesgo de descarga durante la inspección.,riesgo_electrico
durante la inspección se detectó mala señalización en el taller con incumplimiento de normas básicas.,riesgo_general
el montacarguista se deslizó al caminar cerca del almacén por falta de cinta antideslizante durante el turno.,riesgo_caida
el operador operaba con protector dañado durante la operación.,riesgo_mecanico
la supervisora tropezó y se golpeó la rodilla en el pasillo de producción por agua acumulada durante el turno.,riesgo_caida
Se observó tomacorriente chispeando al lado del compresor con peligro de contacto directo durante la inspección.,riesgo_electrico
un colaborador realizó movimientos repetitivos de hombro en el almacén ocasionando incomodidad postural.,riesgo_ergonomico
el operario se deslizó al caminar en el muelle por falta de cinta antideslizante durante el turno.,riesgo_caida
el equipo tenía resguardo retirado durante la operación.,riesgo_mecanico
el operario casi cae al pasar por el área cerca del almacén por aceite derramado durante el turno.,riesgo_caida
el almacenista levantó cajas pesadas repetidamente durante la carga del camión y presentó dolor lumbar.,riesgo_ergonomico
durante la inspección se observó salpicadura de sustancia peligrosa en el cuarto de sustancias que podía causar quemaduras.,riesgo_quimico
la cortadora tenía punto de pellizco expuesto durante limpieza del equipo.,riesgo_mecanico
el supervisor informó mala señalización en el taller afectando la seguridad del área.,riesgo_general
el recorrido evidenció herramientas fuera de lugar en el pasillo principal que generaba condición insegura.,riesgo_general
se reportó envase con sustancia inflamable abierto en el almacén con riesgo de inhalación y contacto.,riesgo_quimico
Se observó conductor pelado cerca de una zona húmeda con peligro de contacto directo durante la inspección.,riesgo_electrico
Se observó extensión deteriorada en el área de lavado que podía provocar electrocución durante la inspección.,riesgo_electrico
un colaborador mantuvo postura forzada durante horas en el área de despacho con riesgo ergonómico acumulado.,riesgo_ergonomico
Se observó tablero sin tapa en el cuarto eléctrico que podía provocar electrocución durante la inspección.,riesgo_electrico
durante la inspección se detectó desorden en el área en el almacén afectando la seguridad del área.,riesgo_general
Se observó tablero sin tapa en el taller sin bloqueo ni etiquetado durante la inspección.,riesgo_electrico
el recorrido evidenció desorden en el área en producción con riesgo operacional general.,riesgo_general
el operador encontró fuga de químico corrosivo en el cuarto de sustancias afectando la seguridad del personal.,riesgo_quimico
se detectó envase con sustancia inflamable abierto en el cuarto de sustancias con exposición a vapores.,riesgo_quimico
el equipo funcionaba sin bloqueo de seguridad durante limpieza del equipo.,riesgo_mecanico
la auxiliar cargó sacos sin técnica adecuada en el almacén provocando tensión en cuello y hombros.,riesgo_ergonomico
el operador encontró envase con sustancia inflamable abierto en el cuarto de sustancias afectando la seguridad del personal.,riesgo_quimico
la máquina podía causar corte o golpe en el área de corte.,riesgo_mecanico
el montacargas funcionaba sin bloqueo de seguridad en la línea de producción.,riesgo_mecanico
el supervisor identificó almacenamiento inadecuado de químicos en el cuarto de sustancias que podía causar quemaduras.,riesgo_quimico
la operaria cargó sacos sin técnica adecuada en el almacén y terminó con dolor en muñeca.,riesgo_ergonomico
el almacenista cargó sacos sin técnica adecuada en la estación de empaque provocando tensión en cuello y hombros.,riesgo_ergonomico
el ayudante cayó mientras trasladaba material en el área de carga por aceite derramado durante el turno.,riesgo_caida
durante la inspección se detectó falta de orden y limpieza en el área de empaque afectando la seguridad del área.,riesgo_general
Se observó aislamiento dañado en el cuarto eléctrico con peligro de contacto directo durante la inspección.,riesgo_electrico
el colaborador cayó mientras trasladaba material en la bodega por restos de lubricante durante el turno.,riesgo_caida
Se observó extensión deteriorada junto a la máquina de corte con riesgo de descarga durante la inspección.,riesgo_electrico
el supervisor identificó olor fuerte a producto químico en el laboratorio con riesgo de inhalación y contacto.,riesgo_quimico
el operador encontró mezcla química sin etiquetado en producción con riesgo de inhalación y contacto.,riesgo_quimico
Se observó enchufe recalentado en la línea 2 cerca de humedad acumulada durante la inspección.,riesgo_electrico
la banda transportadora mostraba riesgo de atrapamiento en mantenimiento.,riesgo_mecanico
durante la inspección se observó derrame de solvente cerca del tanque con posibilidad de intoxicación.,riesgo_quimico
Se observó caja eléctrica abierta en la línea 2 con peligro de contacto directo durante la inspección.,riesgo_electrico
se reportó falta de orden y limpieza en la zona de despacho con incumplimiento de normas básicas.,riesgo_general
un colaborador mantuvo postura forzada durante horas en la estación de empaque generando sobreesfuerzo físico.,riesgo_ergonomico
Un empleado tropezó con una manguera atravesada y cayó frente al tablero de control.,riesgo_caida
la operaria empujó carga manual sin ayuda en la estación de empaque y reportó molestia en la espalda.,riesgo_ergonomico
un técnico se fue de lado al pisar la mancha en la bodega por charcos cerca del drenaje durante el turno.,riesgo_caida
la trabajadora cayó mientras trasladaba material en el área de carga por agua acumulada durante el turno.,riesgo_caida
se detectó mezcla química sin etiquetado junto al área de limpieza con exposición a vapores.,riesgo_quimico
la operaria trabajó encorvado frente a la mesa en la mesa de ensamblaje con riesgo ergonómico acumulado.,riesgo_ergonomico
la supervisora resbaló y cayó al suelo en el pasillo de producción por piso mojado durante el turno.,riesgo_caida
durante la inspección se detectó desorden en el área en el almacén sin un peligro específico identificado.,riesgo_general
el supervisor identificó recipiente mal cerrado con reactivo junto al área de limpieza requiriendo contención inmediata.,riesgo_quimico
la banda transportadora atrapó la mano del operario en la línea de producción.,riesgo_mecanico
Se observó cable expuesto junto a la máquina de corte cerca de humedad acumulada durante la inspección.,riesgo_electrico
se reportó recipiente mal cerrado con reactivo en el almacén que podía causar quemaduras.,riesgo_quimico
la prensa tenía resguardo retirado en mantenimiento.,riesgo_mecanico
Se observó aislamiento dañado en el cuarto eléctrico cerca de humedad acumulada durante la inspección.,riesgo_electrico
el supervisor informó herramientas fuera de lugar en producción sin un peligro específico identificado.,riesgo_general
la auxiliar giró el tronco repetidas veces al acomodar piezas durante la carga del camión con riesgo ergonómico acumulado.,riesgo_ergonomico
la banda transportadora presentó partes móviles sin guarda durante limpieza del equipo.,riesgo_mecanico
el operario perdió el equilibrio y cayó en el muelle por falta de cinta antideslizante durante el turno.,riesgo_caida
la trabajadora se deslizó al caminar en la rampa de acceso por charcos cerca del drenaje durante el turno.,riesgo_caida
el empleado sostuvo herramientas pesadas por tiempo prolongado en la mesa de ensamblaje generando sobreesfuerzo físico.,riesgo_ergonomico
La salida de emergencia permanecía parcialmente bloqueada por materiales almacenados.,riesgo_general
el operador encontró fuga de químico corrosivo en producción con posibilidad de intoxicación.,riesgo_quimico
el montacargas presentó partes móviles sin guarda durante la operación.,riesgo_mecanico
se reportó falta de orden y limpieza en el pasillo principal sin un peligro específico identificado.,riesgo_general
El tablero de distribución estaba abierto y sin señalización de peligro eléctrico.,riesgo_electrico
Se observó acumulación de residuos y herramientas dispersas en el pasillo principal.,riesgo_general
el recorrido evidenció desorden en el área en producción afectando la seguridad del área.,riesgo_general
el supervisor informó salida de emergencia bloqueada en el área de empaque que generaba condición insegura.,riesgo_general
un técnico perdió el equilibrio y cayó en el muelle por aceite derramado durante el turno.,riesgo_caida
la operaria levantó cajas pesadas repetidamente en el área de despacho ocasionando incomodidad postural.,riesgo_ergonomico
el operador encontró salpicadura de sustancia peligrosa junto al área de limpieza afectando la seguridad del personal.,riesgo_quimico
durante la inspección se detectó herramientas fuera de lugar en producción que generaba condición insegura.,riesgo_general
el operador encontró fuga de químico corrosivo junto al área de limpieza requiriendo contención inmediata.,riesgo_quimico
Se observó conductor pelado junto a la máquina de corte con peligro de contacto directo durante la inspección.,riesgo_electrico
Hubo derrame de sustancia corrosiva con riesgo de contacto en la zona de preparación.,riesgo_quimico
Se observó tomacorriente chispeando al lado del compresor sin bloqueo ni etiquetado durante la inspección.,riesgo_electrico
"El torno operaba con resguardo retirado, exponiendo al trabajador a golpe y corte.",riesgo_mecanico
Se detectó tomacorriente averiado cerca de agua estancada en el área de limpieza.,riesgo_electrico
la máquina operaba con protector dañado al iniciar el turno.,riesgo_mecanico
La colaboradora sufrió resbalón al ingresar con botas mojadas al cuarto frío.,riesgo_caida
Se observó caja eléctrica abierta en el área de lavado que podía provocar electrocución durante la inspección.,riesgo_electrico
un colaborador sostuvo herramientas pesadas por tiempo prolongado en el área de despacho provocando tensión en cuello y hombros.,riesgo_ergonomico
la trabajadora tropezó y se golpeó la rodilla en la zona de empaque por piso mojado durante el turno.,riesgo_caida
el montacargas podía causar corte o golpe en la línea de producción.,riesgo_mecanico
la trabajadora se fue de lado al pisar la mancha en el área de carga por agua acumulada durante el turno.,riesgo_caida
el almacenista levantó cajas pesadas repetidamente en la línea de producción y terminó con dolor en muñeca.,riesgo_ergonomico
se reportó mezcla química sin etiquetado junto al área de limpieza afectando la seguridad del personal.,riesgo_quimico
la máquina mostraba riesgo de atrapamiento en el área de corte.,riesgo_mecanico
se observó herramientas fuera de lugar en el almacén requiriendo corrección inmediata.,riesgo_general
durante la inspección se observó fuga de químico corrosivo en el laboratorio que podía causar quemaduras.,riesgo_quimico
Se observó tablero sin tapa al lado del compresor sin bloqueo ni etiquetado durante la inspección.,riesgo_electrico
un colaborador realizó movimientos repetitivos de hombro en el área de despacho provocando tensión en cuello y hombros.,riesgo_ergonomico
se reportó falta de orden y limpieza en la zona de despacho con riesgo operacional general.,riesgo_general
La operaria mantuvo una postura inclinada durante varias horas en la mesa de ensamblaje.,riesgo_ergonomico
el supervisor informó mala señalización en el almacén con incumplimiento de normas básicas.,riesgo_general
Se observó tablero sin tapa al lado del compresor con riesgo de descarga durante la inspección.,riesgo_electrico
se observó material apilado incorrectamente en el almacén con riesgo operacional general.,riesgo_general
se detectó salpicadura de sustancia peligrosa en el cuarto de sustancias requiriendo contención inmediata.,riesgo_quimico
el montacargas atrapó la mano del operario en mantenimiento.,riesgo_mecanico
el visitante se deslizó al caminar en la zona de empaque por agua acumulada durante el turno.,riesgo_caida
la operaria realizó movimientos repetitivos de hombro en el almacén generando sobreesfuerzo físico.,riesgo_ergonomico
el operador encontró olor fuerte a producto químico en producción afectando la seguridad del personal.,riesgo_quimico
el equipo atrapó la mano del operario en mantenimiento.,riesgo_mecanico
la banda transportadora podía causar corte o golpe en mantenimiento.,riesgo_mecanico
Se percibieron vapores fuertes provenientes de un contenedor de químico inflamable.,riesgo_quimico
la operaria realizó movimientos repetitivos de hombro durante la carga del camión con riesgo ergonómico acumulado.,riesgo_ergonomico
Se observó movimiento repetitivo de muñeca y hombro durante el empaquetado continuo.,riesgo_ergonomico
el colaborador se fue de lado al pisar la mancha en el área de carga por piso mojado durante el turno.,riesgo_caida
Se observó riesgo de atrapamiento en banda transportadora sin guarda de protección.,riesgo_mecanico
Se observó caja eléctrica abierta en el cuarto eléctrico con posibilidad de cortocircuito durante la inspección.,riesgo_electrico
el colaborador cayó mientras trasladaba material en el muelle por presencia de jabón industrial durante el turno.,riesgo_caida
Se observó aislamiento dañado en la línea 2 sin bloqueo ni etiquetado durante la inspección.,riesgo_electrico
Se observó tablero sin tapa en el taller que podía provocar electrocución durante la inspección.,riesgo_electrico
el torno funcionaba sin bloqueo de seguridad en mantenimiento.,riesgo_mecanico
durante la inspección se observó mezcla química sin etiquetado en producción con posibilidad de intoxicación.,riesgo_quimico
Se observó cable expuesto al lado del compresor con riesgo de descarga durante la inspección.,riesgo_electrico
durante la inspección se detectó mala señalización en la zona de despacho requiriendo corrección inmediata.,riesgo_general
El técnico perdió el equilibrio y cayó por una superficie húmeda sin señalización en el almacén mientras movilizaba materiales.,riesgo_caida
El supervisor resbaló durante el desplazamiento por un derrame no limpiado a tiempo en la zona de carga mientras movilizaba materiales.,riesgo_caida
El operario tropezó en el pasillo y cayó por una mancha de lubricante en el pasillo cerca del muelle mientras movilizaba materiales.,riesgo_caida
El operario tropezó en el pasillo y cayó por una superficie húmeda sin señalización en el almacén mientras movilizaba materiales.,riesgo_caida
El supervisor perdió el equilibrio y cayó por aceite derramado en el piso cerca del muelle mientras movilizaba materiales.,riesgo_caida
La operaria cayó mientras trasladaba materiales debido a agua acumulada en la zona de carga en la zona de carga mientras movilizaba materiales.,riesgo_caida
Un trabajador tropezó en el pasillo y cayó debido a agua acumulada en la zona de carga cerca del muelle mientras movilizaba materiales.,riesgo_caida
El supervisor cayó mientras trasladaba materiales por una mancha de lubricante en el pasillo en la zona de despacho mientras movilizaba materiales.,riesgo_caida
El operario tropezó y sufrió una caída leve debido a piso resbaloso cerca del despacho cerca del muelle mientras movilizaba materiales.,riesgo_caida
Un trabajador tropezó en el pasillo y cayó por una superficie húmeda sin señalización cerca del muelle mientras movilizaba materiales.,riesgo_caida
El operario tropezó y sufrió una caída leve por una mancha de lubricante en el pasillo en la zona de despacho mientras movilizaba materiales.,riesgo_caida
La trabajadora tropezó en el pasillo y cayó por aceite derramado en el piso en la zona de carga mientras movilizaba materiales.,riesgo_caida
El supervisor tropezó en el pasillo y cayó debido a piso resbaloso cerca del despacho en el almacén mientras movilizaba materiales.,riesgo_caida
Un trabajador tropezó y sufrió una caída leve por una mancha de lubricante en el pasillo en la zona de carga mientras movilizaba materiales.,riesgo_caida
La trabajadora cayó mientras trasladaba materiales por una mancha de lubricante en el pasillo cerca del muelle mientras movilizaba materiales.,riesgo_caida
El operario tropezó y sufrió una caída leve por una superficie húmeda sin señalización en el área de producción mientras movilizaba materiales.,riesgo_caida
El supervisor tropezó y sufrió una caída leve debido a piso resbaloso cerca del despacho en el pasillo interno mientras movilizaba materiales.,riesgo_caida
La trabajadora tropezó en el pasillo y cayó debido a agua acumulada en la zona de carga cerca del muelle mientras movilizaba materiales.,riesgo_caida
La operaria resbaló al caminar debido a agua acumulada en la zona de carga en el almacén mientras movilizaba materiales.,riesgo_caida
Un trabajador perdió el equilibrio y cayó por aceite derramado en el piso en el pasillo interno mientras movilizaba materiales.,riesgo_caida
El técnico resbaló al caminar por aceite derramado en el piso en el pasillo interno mientras movilizaba materiales.,riesgo_caida
El técnico resbaló durante el desplazamiento por un derrame no limpiado a tiempo en el pasillo interno mientras movilizaba materiales.,riesgo_caida
La trabajadora tropezó en el pasillo y cayó por un derrame no limpiado a tiempo en el área de producción mientras movilizaba materiales.,riesgo_caida
Un trabajador tropezó en el pasillo y cayó por un derrame no limpiado a tiempo en el pasillo interno mientras movilizaba materiales.,riesgo_caida
La mano del operador recibió un golpe al manipular una herramienta industrial mientras ajustaba la maquinaria en el taller.,riesgo_mecanico
Un ayudante recibió un golpe al manipular una herramienta industrial por exposición a partes móviles en producción.,riesgo_mecanico
Un ayudante quedó atrapada en una máquina prensadora por exposición a partes móviles junto a la prensa.,riesgo_mecanico
La operaria recibió un golpe con la banda transportadora por ausencia de guarda de seguridad en el área de mantenimiento.,riesgo_mecanico
El trabajador recibió un golpe al manipular una herramienta industrial mientras ajustaba la maquinaria en producción.,riesgo_mecanico
La operaria se lesionó con un mecanismo en movimiento por ausencia de guarda de seguridad en el área de mantenimiento.,riesgo_mecanico
La mano del operador recibió un golpe al manipular una herramienta industrial mientras ajustaba la maquinaria en la banda de traslado.,riesgo_mecanico
La mano del operador sufrió atrapamiento parcial en el equipo mientras ajustaba la maquinaria en la línea de empaque.,riesgo_mecanico
El operario tuvo contacto con una pieza móvil mientras ajustaba la maquinaria en la línea de empaque.,riesgo_mecanico
Un ayudante quedó atrapada en una máquina prensadora mientras ajustaba la maquinaria en el taller.,riesgo_mecanico
El técnico se lesionó con un mecanismo en movimiento por ausencia de guarda de seguridad junto a la prensa.,riesgo_mecanico
La mano del operador sufrió atrapamiento parcial en el equipo mientras ajustaba la maquinaria en producción.,riesgo_mecanico
Un ayudante tuvo contacto con una pieza móvil durante una maniobra insegura en el taller.,riesgo_mecanico
El trabajador recibió un golpe con la banda transportadora mientras el equipo seguía en funcionamiento en la línea de empaque.,riesgo_mecanico
Un ayudante sufrió atrapamiento parcial en el equipo al intervenir la máquina sin bloqueo previo en producción.,riesgo_mecanico
El trabajador tuvo contacto con una pieza móvil mientras el equipo seguía en funcionamiento en producción.,riesgo_mecanico
El trabajador se lesionó con un mecanismo en movimiento al intervenir la máquina sin bloqueo previo en el taller.,riesgo_mecanico
El técnico quedó atrapada en una máquina prensadora mientras ajustaba la maquinaria en el área de mantenimiento.,riesgo_mecanico
El trabajador sufrió atrapamiento parcial en el equipo por ausencia de guarda de seguridad en la banda de traslado.,riesgo_mecanico
Un ayudante recibió un golpe con la banda transportadora por exposición a partes móviles en producción.,riesgo_mecanico
El operario sufrió atrapamiento parcial en el equipo mientras ajustaba la maquinaria en el taller.,riesgo_mecanico
El trabajador tuvo contacto con una pieza móvil al intervenir la máquina sin bloqueo previo en el área de mantenimiento.,riesgo_mecanico
El trabajador sufrió atrapamiento parcial en el equipo mientras ajustaba la maquinaria en producción.,riesgo_mecanico
La mano del operador tuvo contacto con una pieza móvil por ausencia de guarda de seguridad junto a la prensa.,riesgo_mecanico
"El supervisor reportó desorden general y materiales fuera de lugar en el área de producción, sin que exista un control visual adecuado.",riesgo_general
"Durante la inspección se detectó condición insegura general por obstrucción del paso en el área de producción, afectando el tránsito normal del área.",riesgo_general
"Durante la inspección se detectó equipos y cajas bloqueando la ruta peatonal en la ruta de evacuación, aumentando el riesgo operativo general.",riesgo_general
"El supervisor reportó objetos mal distribuidos en el almacén en el almacén, aumentando el riesgo operativo general.",riesgo_general
"Se observó objetos mal distribuidos en el almacén en el pasillo principal, aumentando el riesgo operativo general.",riesgo_general
"El personal informó falta de orden y limpieza en la zona operativa en el almacén, generando una condición insegura para el personal.",riesgo_general
"Se registró desorden general y materiales fuera de lugar en la zona de despacho, lo que dificulta la circulación segura.",riesgo_general
