text,label
la prensa tenía punto de pellizco expuesto durante la operación.,riesgo_mecanico
Se observó conductor pelado junto a la máquina de corte con peligro de contacto directo durante la inspección.,riesgo_electrico
El operario tropezó en el pasillo y cayó por una superficie húmeda sin señalización en el almacén mientras movilizaba materiales.,riesgo_caida
la trabajadora cayó mientras trasladaba material en el muelle por charcos cerca del drenaje durante el turno.,riesgo_caida
se detectó fuga de químico corrosivo en el almacén requiriendo contención inmediata.,riesgo_quimico
el empleado mantuvo postura forzada durante horas en la mesa de ensamblaje y presentó dolor lumbar.,riesgo_ergonomico
durante la inspección se detectó desorden en el área en el almacén sin un peligro específico identificado.,riesgo_general
Se observó aislamiento dañado en el taller que podía provocar electrocución durante la inspección.,riesgo_electrico
se detectó olor fuerte a producto químico en el laboratorio con posibilidad de intoxicación.,riesgo_quimico
un colaborador trabajó encorvado frente a la mesa en la estación de empaque generando sobreesfuerzo físico.,riesgo_ergonomico
se reportó falta de orden y limpieza en la zona de despacho con riesgo operacional general.,riesgo_general
se reportó salpicadura de sustancia peligrosa junto al área de limpieza con posibilidad de intoxicación.,riesgo_quimico
se observó material apilado incorrectamente en el taller que generaba condición insegura.,riesgo_general
el operador podía causar corte o golpe en la línea de producción.,riesgo_mecanico
el torno tenía resguardo retirado en mantenimiento.,riesgo_mecanico
Se observó enchufe recalentado en el cuarto eléctrico sin bloqueo ni etiquetado durante la inspección.,riesgo_electrico
el empleado cargó sacos sin técnica adecuada en la mesa de ensamblaje con riesgo ergonómico acumulado.,riesgo_ergonomico
el recorrido evidenció material apilado incorrectamente en el taller requiriendo corrección inmediata.,riesgo_general
Se observó cable expuesto junto a la máquina de corte que podía provocar electrocución durante la inspección.,riesgo_electrico
un técnico se fue de lado al pisar la mancha cerca del almacén por aceite derramado durante el turno.,riesgo_caida
el visitante cayó mientras trasladaba material en la rampa de acceso por restos de lubricante durante el turno.,riesgo_caida
Se observó aislamiento dañado junto a la máquina de corte con riesgo de descarga durante la inspección.,riesgo_electrico
el montacarguista tropezó y se golpeó la rodilla en la rampa de acceso por falta de cinta antideslizante durante el turno.,riesgo_caida
el supervisor informó mala señalización en el pasillo principal que generaba condición insegura.,riesgo_general
durante la inspección se detectó desorden en el área en el almacén afectando la seguridad del área.,riesgo_general
un colaborador giró el tronco repetidas veces al acomodar piezas en la estación de empaque y presentó dolor lumbar.,riesgo_ergonomico
durante la inspección se observó derrame de solvente en el almacén con exposición a vapores.,riesgo_quimico
el ayudante resbaló y cayó al suelo en el muelle por una superficie resbaladiza durante el turno.,riesgo_caida
durante la inspección se observó salpicadura de sustancia peligrosa junto al área de limpieza que podía causar quemaduras.,riesgo_quimico
La operaria resbaló al caminar debido a agua acumulada en la zona de carga en el almacén mientras movilizaba materiales.,riesgo_caida
Se observó aislamiento dañado al lado del compresor generando chispas durante la inspección.,riesgo_electrico
el operador encontró fuga de químico corrosivo junto al área de limpieza requiriendo contención inmediata.,riesgo_quimico
"Durante la inspección se vio olor a quemado y chispas en un tablero en un área con humedad, con acceso libre del personal operativo.",riesgo_electrico
la operaria levantó cajas pesadas repetidamente en el área de despacho ocasionando incomodidad postural.,riesgo_ergonomico
un colaborador mantuvo postura forzada durante horas en la estación de empaque generando sobreesfuerzo físico.,riesgo_ergonomico
la trabajadora sufrió una caída al mismo nivel en el pasillo de producción por aceite derramado durante el turno.,riesgo_caida
La operaria cayó mientras trasladaba materiales debido a agua acumulada en la zona de carga en la zona de carga mientras movilizaba materiales.,riesgo_caida
el operador encontró derrame de solvente junto al área de limpieza con exposición a vapores.,riesgo_quimico
Se observó aislamiento dañado al lado del compresor cerca de humedad acumulada durante la inspección.,riesgo_electrico
el operador presentó partes móviles sin guarda en la línea de producción.,riesgo_mecanico
la trabajadora perdió el equilibrio y cayó en el pasillo de producción por restos de lubricante durante el turno.,riesgo_caida
la banda transportadora podía causar corte o golpe en mantenimiento.,riesgo_mecanico
Se observó tablero sin tapa en el cuarto eléctrico cerca de humedad acumulada durante la inspección.,riesgo_electrico
"El supervisor observó olor a quemado y chispas en un tablero en la planta de producción, y posibilidad de descarga eléctrica.",riesgo_electrico
Se observó tablero sin tapa en el área de lavado sin bloqueo ni etiquetado durante la inspección.,riesgo_electrico
La mano del operador sufrió atrapamiento parcial en el equipo mientras ajustaba la maquinaria en producción.,riesgo_mecanico
se observó mala señalización en la zona de despacho requiriendo corrección inmediata.,riesgo_general
la máquina funcionaba sin bloqueo de seguridad en la línea de producción.,riesgo_mecanico
la banda transportadora mostraba riesgo de atrapamiento en mantenimiento.,riesgo_mecanico
el trabajador empujó carga manual sin ayuda en la línea de producción y manifestó fatiga muscular.,riesgo_ergonomico
Un trabajador tropezó y sufrió una caída leve por una mancha de lubricante en el pasillo en la zona de carga mientras movilizaba materiales.,riesgo_caida
se reportó desorden en el área en el pasillo principal con incumplimiento de normas básicas.,riesgo_general
El montacargas fue utilizado con protector lateral dañado y riesgo de golpe.,riesgo_mecanico
durante la inspección se detectó falta de orden y limpieza en la zona de despacho que generaba condición insegura.,riesgo_general
un colaborador sostuvo herramientas pesadas por tiempo prolongado en el área de despacho provocando tensión en cuello y hombros.,riesgo_ergonomico
el recorrido evidenció mala señalización en el taller requiriendo corrección inmediata.,riesgo_general
el operador encontró olor fuerte a producto químico cerca del tanque requiriendo contención inmediata.,riesgo_quimico
Se observó caja eléctrica abierta en el cuarto eléctrico generando chispas durante la inspección.,riesgo_electrico
un técnico se fue de lado al pisar la mancha en el pasillo de producción por presencia de jabón industrial durante el turno.,riesgo_caida
el supervisor informó mala señalización en producción que generaba condición insegura.,riesgo_general
Se observó tomacorriente chispeando al lado del compresor sin bloqueo ni etiquetado durante la inspección.,riesgo_electrico
el operario perdió el equilibrio y cayó en el área de carga por restos de lubricante durante el turno.,riesgo_caida
"Durante la inspección se detectó objetos mal distribuidos en el almacén en la zona de despacho, aumentando el riesgo operativo general.",riesgo_general
el supervisor informó residuos acumulados en el área de empaque requiriendo corrección inmediata.,riesgo_general
"Se registró mala señalización en el pasillo de circulación en la zona de despacho, aumentando el riesgo operativo general.",riesgo_general
se detectó fuga de químico corrosivo en el cuarto de sustancias que podía causar quemaduras.,riesgo_quimico
el operario se deslizó al caminar en el muelle por falta de cinta antideslizante durante el turno.,riesgo_caida
el supervisor identificó salpicadura de sustancia peligrosa en el almacén con riesgo de inhalación y contacto.,riesgo_quimico
el trabajador empujó carga manual sin ayuda en el almacén generando sobreesfuerzo físico.,riesgo_ergonomico
durante la inspección se detectó obstrucción de pasillos en producción sin un peligro específico identificado.,riesgo_general
"Durante la inspección se vio riesgo de cortocircuito en el tablero de control en un área con humedad, representando riesgo eléctrico para el personal.",riesgo_electrico
se reportó falta de orden y limpieza en la zona de despacho con incumplimiento de normas básicas.,riesgo_general
el operario perdió el equilibrio y cayó en el muelle por falta de cinta antideslizante durante el turno.,riesgo_caida
el ayudante sufrió una caída al mismo nivel en el muelle por presencia de jabón industrial durante el turno.,riesgo_caida
"Se observó mala señalización en el pasillo de circulación en el área de producción, afectando el tránsito normal del área.",riesgo_general
la prensa tenía resguardo retirado en mantenimiento.,riesgo_mecanico
un colaborador trabajó encorvado frente a la mesa en la mesa de ensamblaje y presentó dolor lumbar.,riesgo_ergonomico
la operaria cargó sacos sin técnica adecuada en el almacén y terminó con dolor en muñeca.,riesgo_ergonomico
"El supervisor observó riesgo de cortocircuito en el tablero de control junto a una zona operativa, representando riesgo eléctrico para el personal.",riesgo_electrico
la auxiliar cargó sacos sin técnica adecuada durante la carga del camión y manifestó fatiga muscular.,riesgo_ergonomico
durante la inspección se detectó mala señalización en el taller con incumplimiento de normas básicas.,riesgo_general
El operario tropezó y sufrió una caída leve por una superficie húmeda sin señalización en el área de producción mientras movilizaba materiales.,riesgo_caida
la cortadora operaba con protector dañado durante limpieza del equipo.,riesgo_mecanico
el empleado cargó sacos sin técnica adecuada en la línea de producción ocasionando incomodidad postural.,riesgo_ergonomico
el colaborador resbaló y cayó al suelo en la rampa de acceso por agua acumulada durante el turno.,riesgo_caida
la auxiliar cargó sacos sin técnica adecuada en el almacén provocando tensión en cuello y hombros.,riesgo_ergonomico
el equipo atrapó la mano del operario en mantenimiento.,riesgo_mecanico
la auxiliar trabajó encorvado frente a la mesa en la mesa de ensamblaje y manifestó fatiga muscular.,riesgo_ergonomico
Se observó conductor pelado en el cuarto eléctrico que podía provocar electrocución durante la inspección.,riesgo_electrico
Se observó conductor pelado en el cuarto eléctrico generando chispas durante la inspección.,riesgo_electrico
el operador encontró almacenamiento inadecuado de químicos junto al área de limpieza requiriendo contención inmediata.,riesgo_quimico
el supervisor identificó fuga de químico corrosivo en el laboratorio con riesgo de inhalación y contacto.,riesgo_quimico
Se observó tomacorriente chispeando al lado del compresor cerca de humedad acumulada durante la inspección.,riesgo_electrico
la supervisora tropezó y se golpeó la rodilla en la zona de empaque por agua acumulada durante el turno.,riesgo_caida
se detectó almacenamiento inadecuado de químicos en el cuarto de sustancias requiriendo contención inmediata.,riesgo_quimico
Se observó tablero sin tapa en la línea 2 generando chispas durante la inspección.,riesgo_electrico
"El torno operaba con resguardo retirado, exponiendo al trabajador a golpe y corte.",riesgo_mecanico
se observó salida de emergencia bloqueada en producción con incumplimiento de normas básicas.,riesgo_general
el supervisor informó herramientas fuera de lugar en el pasillo principal sin un peligro específico identificado.,riesgo_general
el montacargas operaba con protector dañado en el área de corte.,riesgo_mecanico
El técnico resbaló durante el desplazamiento por un derrame no limpiado a tiempo en el pasillo interno mientras movilizaba materiales.,riesgo_caida
Se observó tomacorriente chispeando al lado del compresor generando chispas durante la inspección.,riesgo_electrico
se observó herramientas fuera de lugar en el almacén requiriendo corrección inmediata.,riesgo_general
se detectó olor fuerte a producto químico en el almacén con exposición a vapores.,riesgo_quimico
la supervisora tropezó y se golpeó la rodilla en el área de carga por falta de cinta antideslizante durante el turno.,riesgo_caida
la prensa operaba con protector dañado durante limpieza del equipo.,riesgo_mecanico
el supervisor identificó salpicadura de sustancia peligrosa en el laboratorio afectando la seguridad del personal.,riesgo_quimico
Se observó conductor pelado al lado del compresor con peligro de contacto directo durante la inspección.,riesgo_electrico
Un trabajador tropezó en el pasillo y cayó debido a agua acumulada en la zona de carga cerca del muelle mientras movilizaba materiales.,riesgo_caida
la máquina operaba con protector dañado al iniciar el turno.,riesgo_mecanico
se reportó herramientas fuera de lugar en el almacén requiriendo corrección inmediata.,riesgo_general
Un empleado tropezó con una manguera atravesada y cayó frente al tablero de control.,riesgo_caida
se reportó mezcla química sin etiquetado junto al área de limpieza afectando la seguridad del personal.,riesgo_quimico
Un trabajador perdió el equilibrio y cayó por aceite derramado en el piso en el pasillo interno mientras movilizaba materiales.,riesgo_caida
Se observó caja eléctrica abierta en el área de lavado que podía provocar electrocución durante la inspección.,riesgo_electrico
"El personal informó falta de orden y limpieza en la zona operativa en el almacén, generando una condición insegura para el personal.",riesgo_general
la operaria sostuvo herramientas pesadas por tiempo prolongado durante la carga del camión ocasionando incomodidad postural.,riesgo_ergonomico
el supervisor informó salida de emergencia bloqueada en el pasillo principal que generaba condición insegura.,riesgo_general
el recorrido evidenció material apilado incorrectamente en el taller con incumplimiento de normas básicas.,riesgo_general
la auxiliar giró el tronco repetidas veces al acomodar piezas durante la carga del camión con riesgo ergonómico acumulado.,riesgo_ergonomico
el almacenista levantó cajas pesadas repetidamente en la línea de producción y terminó con dolor en muñeca.,riesgo_ergonomico
El trabajador recibió un golpe con la banda transportadora mientras el equipo seguía en funcionamiento en la línea de empaque.,riesgo_mecanico
la supervisora resbaló y cayó al suelo en el pasillo de producción por piso mojado durante el turno.,riesgo_caida
"Un técnico encontró riesgo de cortocircuito en el tablero de control cerca del laboratorio, con acceso libre del personal operativo.",riesgo_electrico
el recorrido evidenció salida de emergencia bloqueada en producción con incumplimiento de normas básicas.,riesgo_general
el supervisor identificó olor fuerte a producto químico cerca del tanque con posibilidad de intoxicación.,riesgo_quimico
el operador encontró recipiente mal cerrado con reactivo en el laboratorio que podía causar quemaduras.,riesgo_quimico
Se observó caja eléctrica abierta en el área de lavado cerca de humedad acumulada durante la inspección.,riesgo_electrico
el trabajador mantuvo postura forzada durante horas en la estación de empaque y presentó dolor lumbar.,riesgo_ergonomico
el montacarguista sufrió una caída al mismo nivel en la rampa de acceso por agua acumulada durante el turno.,riesgo_caida
se detectó salpicadura de sustancia peligrosa cerca del tanque que podía causar quemaduras.,riesgo_quimico
Se observó cable expuesto en el taller sin bloqueo ni etiquetado durante la inspección.,riesgo_electrico
Se detectó tomacorriente averiado cerca de agua estancada en el área de limpieza.,riesgo_electrico
el operador encontró salpicadura de sustancia peligrosa en el cuarto de sustancias con posibilidad de intoxicación.,riesgo_quimico
se reportó derrame de solvente junto al área de limpieza requiriendo contención inmediata.,riesgo_quimico
la prensa tenía resguardo retirado en la línea de producción.,riesgo_mecanico
se reportó envase con sustancia inflamable abierto en el laboratorio requiriendo contención inmediata.,riesgo_quimico
la banda transportadora funcionaba sin bloqueo de seguridad en mantenimiento.,riesgo_mecanico
la operaria empujó carga manual sin ayuda en la línea de producción y reportó molestia en la espalda.,riesgo_ergonomico
el empleado trabajó encorvado frente a la mesa en el almacén generando sobreesfuerzo físico.,riesgo_ergonomico
el equipo tenía resguardo retirado durante la operación.,riesgo_mecanico
se reportó recipiente mal cerrado con reactivo en el almacén que podía causar quemaduras.,riesgo_quimico
el montacarguista perdió el equilibrio y cayó en la zona de empaque por falta de cinta antideslizante durante el turno.,riesgo_caida
se reportó envase con sustancia inflamable abierto en el almacén con riesgo de inhalación y contacto.,riesgo_quimico
la máquina operaba con protector dañado durante la operación.,riesgo_mecanico
se detectó mezcla química sin etiquetado junto al área de limpieza con exposición a vapores.,riesgo_quimico
el equipo funcionaba sin bloqueo de seguridad durante limpieza del equipo.,riesgo_mecanico
Se observó caja eléctrica abierta en la línea 2 cerca de humedad acumulada durante la inspección.,riesgo_electrico
La trabajadora tropezó en el pasillo y cayó por un derrame no limpiado a tiempo en el área de producción mientras movilizaba materiales.,riesgo_caida
"Se identificó un cable expuesto junto a un equipo conectado en la planta de producción, sin bloqueo del suministro.",riesgo_electrico
